record_id,customer_id,payment_timestamp,amount,decline_reason,is_hard_decline,payment_method,customer_segment,customer_tenure_months,days_overdue,retry_count_so_far,past_payment_success_rate,historical_engagement_score,previous_failed_payments,previous_recovered_payments,recovery_action,retry_delay_hours,action_cost,recovery_probability,recovered,recovered_amount,time_to_recovery,p_recovery_retry_2h,p_recovery_retry_24h,p_recovery_payment_link,p_recovery_escalation
REC000345,CUST00141,2026-08-22 04:14:56.422573,8989.53,bank_decline,False,card,individual,8,1,1,0.8608750171093902,0.22686757149013326,2,2,payment_link,6.0,20,0.3486,0,0.0,,0.197,0.245,0.3486,0.4687
REC000346,CUST00142,2025-12-30 06:50:05.284675,4558.99,insufficient_funds,False,upi_autopay,individual,12,0,2,0.6388877949879477,0.4721825288057619,0,0,retry_2h,2.0,0,0.4584,0,0.0,,0.4584,0.4093,0.3392,0.4584
REC000347,CUST00143,2025-09-15 08:42:30.446534,5617.77,card_expired,True,upi_autopay,individual,4,0,0,0.8584101675525182,0.4604481136707849,0,0,payment_link,6.0,20,0.7779,1,5617.77,32.4,0.5134,0.563,0.7779,0.7779
REC000348,CUST00143,2025-11-23 02:35:13.621599,3891.27,fraud_flag,True,nach,individual,4,6,1,0.8446443388638329,0.3850769342825865,1,1,retry_24h,24.0,0,0.05,0,0.0,,0.026,0.05,0.0798,0.0309
REC000349,CUST00144,2025-12-21 14:48:45.937741,1080.1,mandate_revoked,True,upi_autopay,individual,9,1,0,0.5864259866315394,0.346365175810934,0,0,payment_link,6.0,20,0.3115,0,0.0,,0.1118,0.1427,0.3115,0.3115
REC000350,CUST00144,2026-07-05 15:07:31.335929,4511.34,card_expired,True,card,individual,9,4,0,0.6216351366314715,0.3773701280100979,1,0,stop,,0,0.0965,0,0.0,,0.2579,0.3689,0.6137,0.6137
REC000351,CUST00144,2026-08-12 19:45:01.295643,2240.3,insufficient_funds,False,upi_autopay,individual,9,3,0,0.6046847060633295,0.34340386823099894,2,0,retry_24h,24.0,0,0.4339,1,2240.3,29.3,0.4241,0.4339,0.3622,0.4835
REC000352,CUST00145,2025-12-01 20:27:37.570546,1365.75,bank_decline,False,nach,individual,18,3,0,0.8135669210030851,0.036524018978001185,0,0,payment_link,6.0,20,0.2943,1,1365.75,22.1,0.1401,0.2019,0.2943,0.4075
REC000353,CUST00145,2025-12-25 22:15:02.533949,3825.34,card_expired,True,upi_autopay,individual,18,3,1,0.7530587586862809,0.0,1,1,stop,,0,0.0639,0,0.0,,0.1939,0.272,0.5039,0.5039
REC000354,CUST00145,2026-06-24 12:00:29.215572,6294.04,bank_decline,False,upi_autopay,individual,18,17,1,0.7736316913128303,0.02091630973812255,2,1,payment_link,6.0,20,0.175,0,0.0,,0.0263,0.114,0.175,0.2591
REC000355,CUST00146,2025-10-27 02:37:14.468295,25700.16,mandate_revoked,True,nach,smb,18,12,2,0.8737757161314179,0.3513923435798814,0,0,payment_link,6.0,20,0.263,0,0.0,,0.0395,0.1161,0.263,0.263
REC000356,CUST00146,2025-11-28 11:33:51.368282,5551.58,card_expired,True,nach,smb,18,1,0,0.9247556416431602,0.3471927434722791,1,0,payment_link,6.0,20,0.7467,1,5551.58,13.2,0.4504,0.5203,0.7467,0.7467
REC000357,CUST00147,2025-10-24 01:30:42.174907,8260.5,card_expired,True,netbanking,individual,16,1,2,0.4434348475700324,0.6935772911934482,0,0,payment_link,6.0,20,0.544,1,8260.5,7.7,0.2491,0.305,0.544,0.544
REC000358,CUST00147,2026-06-24 05:36:09.516760,2363.43,bank_decline,False,upi_autopay,individual,16,2,0,0.44598857692673943,0.7468997688970731,1,1,payment_link,6.0,20,0.4052,1,2363.43,51.0,0.2238,0.2924,0.4052,0.5291
REC000359,CUST00148,2025-10-11 05:47:58.293387,3556.7,insufficient_funds,False,upi_autopay,individual,33,4,1,0.7529113627878196,0.5462751440421942,0,0,retry_24h,24.0,0,0.5498,1,3556.7,42.1,0.52,0.5498,0.475,0.5987
REC000360,CUST00148,2025-11-12 08:55:40.621163,821.69,bank_decline,False,nach,individual,33,21,3,0.7191497332285854,0.5618069493235605,1,1,payment_link,6.0,20,0.1957,0,0.0,,0.022,0.1286,0.1957,0.2863
REC000361,CUST00148,2026-06-28 08:59:08.503599,4409.82,insufficient_funds,False,card,individual,33,14,3,0.7214388448872127,0.5434969405648863,2,1,retry_24h,24.0,0,0.341,1,4409.82,19.5,0.1709,0.341,0.2771,0.3872
REC000362,CUST00149,2025-10-22 21:39:52.418274,4594.73,insufficient_funds,False,upi_autopay,individual,19,2,2,0.5034266880269467,0.17174532507267246,0,0,payment_link,6.0,20,0.1887,0,0.0,,0.2463,0.239,0.1887,0.2772
REC000363,CUST00149,2026-08-19 11:03:58.341417,7032.08,insufficient_funds,False,upi_autopay,individual,19,6,1,0.5320212243060829,0.15127266771371847,1,0,retry_24h,24.0,0,0.2654,0,0.0,,0.2145,0.2654,0.2112,0.3062
REC000364,CUST00150,2025-10-03 17:53:21.905254,1293.06,bank_decline,False,nach,enterprise,33,8,1,0.7872537584901959,0.8512520675695702,0,0,payment_link,6.0,20,0.6169,0,0.0,,0.2966,0.4941,0.6169,0.814
REC000365,CUST00150,2025-11-04 06:52:33.009878,10160.56,insufficient_funds,False,upi_autopay,enterprise,33,1,3,0.7607208023076673,0.83369395702594,1,0,retry_2h,2.0,0,0.6573,0,0.0,,0.6573,0.6298,0.5576,0.7741
REC000366,CUST00150,2026-01-11 08:05:11.230580,1945.93,technical_error,False,netbanking,enterprise,33,34,0,0.7260729201625469,0.7874770918078445,2,0,payment_link,6.0,20,0.7042,0,0.0,,0.2054,0.5908,0.7042,0.8661
REC000367,CUST00151,2026-03-16 10:43:17.087137,3831.4,insufficient_funds,False,nach,individual,53,5,0,0.8879669684308904,0.28663154313012096,0,0,retry_24h,24.0,0,0.5829,0,0.0,,0.5336,0.5829,0.5086,0.6305
REC000368,CUST00151,2026-03-22 17:12:15.008780,2886.31,card_expired,True,card,individual,53,20,1,0.8772827403552507,0.3256008288864525,1,0,payment_link,6.0,20,0.5675,1,2886.31,20.9,0.0739,0.3255,0.5675,0.5675
REC000369,CUST00152,2026-02-14 09:17:24.308274,1567.62,technical_error,False,card,individual,25,3,2,0.9685940281533555,0.5271301921650517,0,0,payment_link,6.0,20,0.6504,1,1567.62,81.8,0.7069,0.5301,0.6504,0.7541
REC000370,CUST00153,2026-01-20 11:21:00.341291,1636.56,insufficient_funds,False,nach,individual,4,4,0,0.8598228913936727,0.3529368781863884,0,0,retry_24h,24.0,0,0.5997,0,0.0,,0.5706,0.5997,0.5261,0.6466
REC000371,CUST00153,2026-02-05 07:54:37.601304,1182.6,bank_decline,False,nach,individual,4,3,1,0.964520374218034,0.4192849035775401,1,0,payment_link,6.0,20,0.41,1,1182.6,41.6,0.2135,0.2965,0.41,0.5339
REC000372,CUST00153,2026-04-28 13:10:10.922962,483.2,bank_decline,False,nach,individual,4,9,0,0.8546660244011984,0.3729319114995227,2,1,payment_link,6.0,20,0.4096,1,483.2,28.7,0.1436,0.2962,0.4096,0.5336
REC000373,CUST00153,2026-07-23 00:39:07.242894,801.2,insufficient_funds,False,card,individual,4,3,1,0.9174923897819708,0.4197330680755943,3,2,stop,,0,0.1104,1,801.2,26.1,0.5922,0.6019,0.5283,0.6487
REC000374,CUST00154,2026-02-05 22:57:53.356981,8631.01,card_expired,True,nach,enterprise,17,7,2,0.7658573927714662,0.3764883018507303,0,0,payment_link,6.0,20,0.6669,0,0.0,,0.2562,0.4241,0.6669,0.7675
REC000375,CUST00155,2026-02-16 03:13:52.674678,2906.07,bank_decline,False,nach,individual,15,15,3,0.7877095988934649,0.15656794323854475,0,0,payment_link,6.0,20,0.1331,0,0.0,,0.0224,0.0852,0.1331,0.202
REC000376,CUST00156,2026-01-16 06:01:49.613107,3847.92,bank_decline,False,card,smb,37,4,1,0.8765933394577543,0.14790903942119105,0,0,payment_link,6.0,20,0.2911,0,0.0,,0.129,0.1994,0.2911,0.4037
REC000377,CUST00156,2026-03-22 09:48:26.191493,5004.33,bank_decline,False,netbanking,smb,37,4,1,0.8421624595688172,0.14706955656347737,1,0,payment_link,6.0,20,0.2565,0,0.0,,0.1106,0.173,0.2565,0.3625
REC000378,CUST00157,2025-11-18 01:04:36.077809,2473.15,card_expired,True,netbanking,smb,12,0,0,0.9168124672881632,0.20780599344806588,0,0,payment_link,6.0,20,0.7243,1,2473.15,28.0,0.4418,0.4915,0.7243,0.7243
REC000379,CUST00157,2026-06-02 21:22:19.107915,41328.15,bank_decline,False,upi_autopay,smb,12,5,3,0.8846452296002895,0.19418797008223576,1,1,stop,,0,0.0279,0,0.0,,0.0794,0.1358,0.2058,0.2993
REC000380,CUST00158,2025-09-16 19:38:06.720706,2319.72,insufficient_funds,False,nach,individual,7,4,2,0.7041656232108825,0.1840644155552179,0,0,retry_24h,24.0,0,0.3149,0,0.0,,0.2896,0.3149,0.254,0.3596
REC000381,CUST00158,2025-12-04 11:35:23.173965,1374.84,insufficient_funds,False,card,individual,7,5,1,0.7325069899123022,0.25052828338790273,1,0,retry_24h,24.0,0,0.3922,1,1374.84,63.3,0.3457,0.3922,0.3234,0.4408
REC000382,CUST00158,2026-03-10 08:10:18.735837,287.58,card_expired,True,upi_autopay,individual,7,14,2,0.6732680284268011,0.17332655503014943,2,1,payment_link,6.0,20,0.3899,0,0.0,,0.0591,0.1904,0.3899,0.3899
REC000383,CUST00158,2026-04-25 14:34:39.966811,1561.08,insufficient_funds,False,card,individual,7,2,0,0.6323254040228675,0.2651477769962607,3,1,retry_24h,24.0,0,0.4537,0,0.0,,0.4636,0.4537,0.3809,0.5036
REC000384,CUST00159,2026-06-27 18:53:18.629932,7561.78,insufficient_funds,False,card,smb,9,1,2,0.769770999346713,0.20176061020331718,0,0,escalation,48.0,500,0.4115,0,0.0,,0.3923,0.3641,0.2978,0.4115
REC000385,CUST00160,2025-09-25 16:56:07.982512,6487.38,bank_decline,False,nach,individual,4,4,1,0.5767774424451031,0.3303433991569969,0,0,retry_2h,2.0,0,0.0982,0,0.0,,0.0982,0.1547,0.2318,0.3323
REC000386,CUST00160,2026-04-20 02:01:30.276848,220.67,insufficient_funds,False,nach,individual,4,2,2,0.5286801681625614,0.40780128336204846,1,0,retry_24h,24.0,0,0.3028,1,220.67,42.6,0.3113,0.3028,0.2434,0.3466
REC000387,CUST00160,2026-06-02 06:14:35.362656,23910.32,card_expired,True,nach,individual,4,1,0,0.5714093885209107,0.371787190783759,2,1,payment_link,6.0,20,0.6286,1,23910.32,43.4,0.32,0.3837,0.6286,0.6286
REC000388,CUST00160,2026-06-05 10:23:44.935192,1114.17,bank_decline,False,upi_autopay,individual,4,7,1,0.6184608964742929,0.3680952944470003,3,2,payment_link,6.0,20,0.2597,0,0.0,,0.0905,0.1755,0.2597,0.3665
REC000389,CUST00160,2026-08-06 13:49:20.653245,8177.84,disputed,True,nach,individual,4,3,0,0.5376075087491557,0.3177823785947908,4,2,retry_24h,24.0,0,0.0729,0,0.0,,0.0482,0.0729,0.1148,0.2418
REC000390,CUST00161,2026-02-17 19:01:16.978439,3286.4,insufficient_funds,False,netbanking,smb,48,4,0,0.8107544821687618,0.6604484543427984,0,0,retry_24h,24.0,0,0.6896,1,3286.4,11.0,0.6633,0.6896,0.622,0.7307
REC000391,CUST00161,2026-04-10 21:32:30.314911,993.43,insufficient_funds,False,upi_autopay,smb,48,15,1,0.7867502803516658,0.6845192322941214,1,1,retry_24h,24.0,0,0.5837,1,993.43,69.7,0.3403,0.5837,0.5095,0.6314
REC000392,CUST00162,2026-05-13 10:26:32.396771,5019.48,mandate_revoked,True,card,smb,14,1,2,0.9104058401447364,0.7395991591731077,0,0,payment_link,6.0,20,0.4711,0,0.0,,0.1985,0.2468,0.4711,0.4711
REC000393,CUST00163,2026-02-06 15:41:07.721700,2844.25,insufficient_funds,False,nach,individual,5,6,3,0.703462462327709,0.43179387114671725,0,0,retry_24h,24.0,0,0.3269,1,2844.25,76.5,0.2685,0.3269,0.2646,0.3723
REC000394,CUST00163,2026-08-15 19:38:31.855041,1439.34,mandate_revoked,True,netbanking,individual,5,4,2,0.7529695406879384,0.4581241061422626,1,1,payment_link,6.0,20,0.2949,0,0.0,,0.0838,0.1333,0.2949,0.2949
REC000395,CUST00164,2025-11-16 20:08:14.413723,24317.46,card_expired,True,nach,individual,40,23,3,0.6831427762806075,0.7451333465885954,0,0,payment_link,6.0,20,0.4996,1,24317.46,30.3,0.0456,0.2686,0.4996,0.4996
REC000396,CUST00164,2026-06-16 08:22:11.560336,2124.56,mandate_revoked,True,card,individual,40,6,1,0.6492597203857285,0.7077525426260073,1,1,payment_link,6.0,20,0.3966,0,0.0,,0.1091,0.1947,0.3966,0.3966
REC000397,CUST00165,2025-10-22 15:40:58.325606,4206.35,insufficient_funds,False,nach,smb,44,6,1,0.6554060198791061,0.7776670077251873,0,0,retry_24h,24.0,0,0.583,1,4206.35,30.9,0.5138,0.583,0.5088,0.6307
REC000398,CUST00165,2026-02-22 22:53:47.938613,1534.35,fraud_flag,True,upi_autopay,smb,44,2,0,0.6860339444657981,0.6935660473035447,1,1,stop,,0,0.0165,0,0.0,,0.0601,0.084,0.1314,0.0527
REC000399,CUST00165,2026-07-11 20:03:27.806063,16944.23,insufficient_funds,False,upi_autopay,smb,44,4,1,0.7146349362794234,0.7517837825085356,2,1,retry_24h,24.0,0,0.6132,1,16944.23,63.3,0.5843,0.6132,0.5401,0.6594
REC000400,CUST00166,2026-02-21 20:12:47.506372,11478.21,card_expired,True,netbanking,individual,15,2,1,0.6121337355444131,0.30088984785470246,0,0,payment_link,6.0,20,0.5413,1,11478.21,51.5,0.2325,0.3027,0.5413,0.5413
REC000401,CUST00166,2026-03-05 03:13:17.625843,6403.2,bank_decline,False,card,individual,15,10,0,0.6239601734329532,0.2988171648190629,1,1,payment_link,6.0,20,0.2881,0,0.0,,0.0828,0.1971,0.2881,0.4002
REC000402,CUST00166,2026-04-25 11:30:52.861991,922.53,insufficient_funds,False,upi_autopay,individual,15,0,1,0.6126452907892262,0.24901758457520168,2,1,retry_2h,2.0,0,0.4335,0,0.0,,0.4335,0.3851,0.317,0.4335
REC000403,CUST00167,2026-05-26 16:33:55.442713,24163.84,card_expired,True,nach,individual,4,3,2,0.5232155046676304,0.1709419433634355,0,0,payment_link,6.0,20,0.3682,1,24163.84,29.9,0.1213,0.1765,0.3682,0.3682
REC000404,CUST00168,2025-09-06 00:02:27.553432,1368.32,mandate_revoked,True,upi_autopay,individual,9,2,0,0.38628204513246794,0.5631243466509869,0,0,payment_link,6.0,20,0.296,1,1368.32,90.0,0.0974,0.134,0.296,0.296
REC000405,CUST00168,2025-12-27 13:08:55.928151,5533.68,technical_error,False,card,individual,9,0,2,0.40343826554363027,0.5494787253174519,1,1,retry_2h,2.0,0,0.5388,0,0.0,,0.5388,0.3006,0.4147,0.5388
REC000406,CUST00168,2026-01-03 22:16:47.524010,3937.97,insufficient_funds,False,card,individual,9,0,1,0.4577010020467729,0.5657993975556352,2,1,escalation,48.0,500,0.4823,1,3937.97,61.1,0.4823,0.4327,0.361,0.4823
REC000407,CUST00169,2025-09-21 05:21:41.193650,586.14,insufficient_funds,False,netbanking,smb,11,5,3,0.7569041077372368,0.25500890599870624,0,0,retry_24h,24.0,0,0.2936,0,0.0,,0.2539,0.2936,0.2354,0.3367
REC000408,CUST00169,2025-11-11 11:25:37.880361,5665.86,bank_decline,False,upi_autopay,smb,11,0,0,0.7772839958462413,0.25317012153583696,1,0,payment_link,6.0,20,0.3443,0,0.0,,0.2068,0.2415,0.3443,0.464
REC000409,CUST00169,2025-12-02 07:50:53.781067,3126.17,insufficient_funds,False,netbanking,smb,11,12,2,0.8161994008032418,0.2522427667659767,2,0,retry_24h,24.0,0,0.3167,1,3126.17,47.4,0.1782,0.3167,0.2556,0.3615
REC000410,CUST00170,2026-03-07 03:22:48.479888,3083.16,card_expired,True,netbanking,smb,14,8,1,0.5661989687027258,0.672960595533743,0,0,stop,,0,0.1043,0,0.0,,0.2157,0.3892,0.6339,0.6339
REC000411,CUST00171,2026-02-21 06:32:18.017366,2210.62,technical_error,False,card,individual,5,3,1,0.6559712949116576,0.39594638057758036,0,0,payment_link,6.0,20,0.5214,0,0.0,,0.5855,0.3978,0.5214,0.6423
REC000412,CUST00171,2026-07-10 20:49:06.133083,4845.65,disputed,True,nach,individual,5,16,1,0.70770608500603,0.39942445681834493,1,0,escalation,48.0,500,0.2027,0,0.0,,0.0141,0.059,0.0937,0.2027
REC000413,CUST00172,2025-11-11 03:51:29.846577,33232.92,card_expired,True,card,individual,26,4,1,0.8488538132814389,0.5596629535357381,0,0,payment_link,6.0,20,0.7336,0,0.0,,0.3759,0.5033,0.7336,0.7336
REC000414,CUST00172,2026-02-15 17:08:59.479859,3993.82,bank_decline,False,upi_autopay,individual,26,2,1,0.9154592431295392,0.5311367190414281,1,0,payment_link,6.0,20,0.4346,0,0.0,,0.2454,0.3179,0.4346,0.5589
REC000415,CUST00173,2025-09-22 13:36:07.767692,7496.2,insufficient_funds,False,upi_autopay,individual,1,5,3,0.6173426362684757,0.7595897658275771,0,0,retry_24h,24.0,0,0.4134,0,0.0,,0.3659,0.4134,0.343,0.4626
REC000416,CUST00173,2025-10-27 01:59:54.554713,14935.48,card_expired,True,upi_autopay,individual,1,1,0,0.6447675877326634,0.7141009122669904,1,0,payment_link,6.0,20,0.7518,0,0.0,,0.4571,0.527,0.7518,0.7518
REC000417,CUST00173,2026-06-07 08:17:13.237908,6004.55,card_expired,True,upi_autopay,individual,1,4,2,0.6641663391736339,0.7078571411866631,2,0,retry_24h,24.0,0,0.358,0,0.0,,0.249,0.358,0.6026,0.6026
REC000418,CUST00173,2026-06-15 21:43:34.122482,339.02,card_expired,True,nach,individual,1,6,1,0.6504558454289656,0.7052593092349627,3,0,payment_link,6.0,20,0.646,1,339.02,6.1,0.2538,0.4016,0.646,0.646
REC000419,CUST00173,2026-07-16 02:58:16.536843,11449.32,card_expired,True,card,individual,1,7,1,0.6557957722243292,0.6768108340055042,4,1,payment_link,6.0,20,0.6652,1,11449.32,97.0,0.2547,0.4222,0.6652,0.6652
REC000420,CUST00174,2026-02-27 20:01:48.613257,3303.41,bank_decline,False,netbanking,smb,29,2,1,0.7872830093832806,0.4190048266904783,0,0,payment_link,6.0,20,0.3555,0,0.0,,0.1892,0.2507,0.3555,0.4763
REC000421,CUST00174,2026-06-07 00:14:13.288917,950.56,card_expired,True,netbanking,smb,29,7,2,0.8350119210779579,0.4225888573968738,1,0,retry_2h,2.0,0,0.1888,0,0.0,,0.1888,0.3323,0.575,0.575
REC000422,CUST00175,2025-10-07 07:15:40.254931,9663.8,card_expired,True,netbanking,individual,33,2,0,0.4642182613313695,0.18959292808615558,0,0,payment_link,6.0,20,0.4979,1,9663.8,17.5,0.2029,0.2673,0.4979,0.4979
REC000423,CUST00175,2026-05-04 13:52:53.380775,2308.56,bank_decline,False,card,individual,33,13,1,0.47672537219374517,0.30651513303230393,1,1,payment_link,6.0,20,0.1755,0,0.0,,0.036,0.1144,0.1755,0.2598
REC000424,CUST00175,2026-07-03 11:36:11.316721,5717.53,card_expired,True,upi_autopay,individual,33,3,0,0.47739804366916216,0.25325093841887425,2,1,retry_24h,24.0,0,0.2908,0,0.0,,0.2089,0.2908,0.5271,0.5271
REC000425,CUST00175,2026-08-06 14:10:07.672821,746.96,mandate_revoked,True,card,individual,33,13,0,0.527875679828308,0.2883446293925068,3,1,payment_link,6.0,20,0.218,0,0.0,,0.0288,0.093,0.218,0.218
REC000426,CUST00176,2026-04-25 19:56:22.482698,7853.65,technical_error,False,card,smb,10,0,2,0.970446260739263,0.4552932799541009,0,0,retry_2h,2.0,0,0.7445,1,7853.65,5.6,0.7445,0.5173,0.6386,0.7445
REC000427,CUST00176,2026-06-12 15:51:18.631446,3372.44,card_expired,True,nach,smb,10,3,1,0.9403891255859405,0.44251732298453655,1,1,payment_link,6.0,20,0.7499,1,3372.44,34.8,0.4154,0.5245,0.7499,0.7499
REC000428,CUST00176,2026-08-15 11:58:52.983958,1971.26,insufficient_funds,False,nach,smb,10,4,2,0.949961832417057,0.4626829233828398,2,2,retry_24h,24.0,0,0.5671,0,0.0,,0.5374,0.5671,0.4925,0.6154
REC000429,CUST00177,2025-08-27 13:36:11.499540,1568.07,card_expired,True,upi_autopay,individual,13,5,1,0.8358900840856699,0.16532412520243625,0,0,payment_link,6.0,20,0.5833,1,1568.07,16.9,0.2203,0.3399,0.5833,0.5833
REC000430,CUST00177,2025-09-13 17:02:07.855973,6732.86,technical_error,False,nach,individual,13,6,2,0.8618254852296815,0.17077340919070627,1,1,retry_2h,2.0,0,0.4666,0,0.0,,0.4666,0.3421,0.4616,0.5857
REC000431,CUST00177,2026-06-29 15:10:04.788950,20572.25,technical_error,False,upi_autopay,individual,13,17,0,0.9223792517673366,0.14592168830686272,2,1,payment_link,6.0,20,0.5614,1,20572.25,10.9,0.3513,0.437,0.5614,0.6785
REC000432,CUST00177,2026-07-08 10:52:36.116354,4730.79,insufficient_funds,False,upi_autopay,individual,13,0,3,0.8677305409152114,0.1887339864722712,3,2,stop,,0,0.0433,0,0.0,,0.4023,0.3553,0.2899,0.4023
REC000433,CUST00178,2025-09-12 18:41:14.819663,787.22,technical_error,False,upi_autopay,enterprise,36,11,0,0.5895514541741744,0.41002964449267915,0,0,escalation,48.0,500,0.8341,1,787.22,87.6,0.5585,0.5288,0.6491,0.8341
REC000434,CUST00179,2026-03-10 03:30:28.601468,1467.24,disputed,True,nach,individual,21,8,0,0.7726610278583917,0.5158356140048418,0,0,escalation,48.0,500,0.38,1,1467.24,53.7,0.0613,0.1313,0.1995,0.38
REC000435,CUST00179,2026-06-01 04:00:19.699228,2512.6,insufficient_funds,False,upi_autopay,individual,21,3,0,0.6744492913141936,0.4823882855836859,1,1,retry_24h,24.0,0,0.5818,1,2512.6,6.7,0.572,0.5818,0.5075,0.6295
REC000436,CUST00180,2025-11-02 20:43:49.682428,1965.57,insufficient_funds,False,card,individual,10,3,3,0.803802585033246,0.28367259901833447,0,0,retry_24h,24.0,0,0.3321,0,0.0,,0.3233,0.3321,0.2692,0.3779
REC000437,CUST00180,2025-11-12 15:15:53.260904,12264.83,insufficient_funds,False,netbanking,individual,10,7,1,0.8412095868076516,0.33281208107761245,1,0,retry_24h,24.0,0,0.4678,1,12264.83,32.1,0.3801,0.4678,0.3944,0.5177
REC000438,CUST00180,2025-12-18 19:57:23.694037,2462.44,card_expired,True,netbanking,individual,10,9,1,0.8698954049588479,0.27375076701746415,2,1,payment_link,6.0,20,0.6239,1,2462.44,94.7,0.1956,0.379,0.6239,0.6239
REC000439,CUST00180,2026-04-04 16:37:10.618301,20016.86,bank_decline,False,upi_autopay,individual,10,2,4,0.853656028456064,0.3040003568242234,3,2,payment_link,6.0,20,0.1855,0,0.0,,0.0879,0.1214,0.1855,0.273
REC000440,CUST00181,2026-01-19 20:15:07.420869,2419.28,technical_error,False,nach,individual,11,22,2,0.6799763418639458,0.535677971513592,0,0,payment_link,6.0,20,0.42,1,2419.28,19.3,0.1704,0.3051,0.42,0.5441
REC000441,CUST00182,2025-11-17 05:01:51.879938,3796.39,card_expired,True,card,enterprise,19,4,0,0.6256724800703384,0.28238363640672226,0,0,payment_link,6.0,20,0.7157,1,3796.39,25.5,0.3551,0.4808,0.7157,0.8058
REC000442,CUST00183,2025-10-19 02:13:45.803381,1418.49,bank_decline,False,nach,smb,45,0,0,0.8950464816614294,0.6001184287957233,0,0,payment_link,6.0,20,0.5622,0,0.0,,0.3894,0.4379,0.5622,0.6792
REC000443,CUST00184,2025-11-01 05:55:27.537846,12729.84,insufficient_funds,False,netbanking,individual,12,0,0,0.9257926224658973,0.6143115741429879,0,0,retry_2h,2.0,0,0.7746,0,0.0,,0.7746,0.7378,0.6758,0.7746
REC000444,CUST00184,2026-04-13 10:26:56.831634,1679.04,insufficient_funds,False,netbanking,individual,12,0,1,0.9717005208870925,0.5734967729754125,1,0,retry_2h,2.0,0,0.702,0,0.0,,0.702,0.6586,0.5883,0.702
REC000445,CUST00184,2026-06-29 18:52:20.355475,2417.41,mandate_revoked,True,netbanking,individual,12,22,1,0.9129144268260833,0.642920673866194,2,0,retry_2h,2.0,0,0.029,0,0.0,,0.029,0.175,0.3658,0.3658
REC000446,CUST00185,2025-08-29 22:03:21.494381,1198.89,technical_error,False,card,smb,10,5,0,0.6530644719179368,0.765400759375105,0,0,payment_link,6.0,20,0.7172,1,1198.89,56.4,0.7371,0.6061,0.7172,0.807
REC000447,CUST00185,2026-01-28 01:27:41.634538,1936.68,disputed,True,upi_autopay,smb,10,7,1,0.6257991695622633,0.7470945092697988,1,1,escalation,48.0,500,0.3489,0,0.0,,0.0582,0.1167,0.1789,0.3489
REC000448,CUST00186,2025-10-30 02:10:29.927370,12969.59,disputed,True,card,smb,14,25,0,0.5887736178823018,0.3841886321188852,0,0,retry_2h,2.0,0,0.0066,0,0.0,,0.0066,0.0569,0.0905,0.1966
REC000449,CUST00186,2026-02-11 13:56:30.088829,989.8,insufficient_funds,False,card,smb,14,8,0,0.5837146134045826,0.3693934308065625,1,0,retry_24h,24.0,0,0.4242,0,0.0,,0.3218,0.4242,0.3531,0.4736
